x_perp,Sigma_kgm2
0   1.58858
0.00425231   1.19118
0.00850462   1.06976
0.0127569   0.995587
0.0170092   0.941887
0.0212616   0.89972
0.0255139   0.864976
0.0297662   0.835418
0.0340185   0.809694
0.0382708   0.78692
0.0425231   0.766487
0.0467754   0.747959
0.0510277   0.73101
0.05528   0.715394
0.0595323   0.700916
0.0637847   0.687422
0.068037   0.674788
0.0722893   0.662912
0.0765416   0.651708
0.0807939   0.641105
0.0850462   0.631043
0.0892985   0.62147
0.0935508   0.61234
0.0978031   0.603617
0.102055   0.595264
0.106308   0.587254
0.11056   0.579559
0.114812   0.572156
0.119065   0.565024
0.123317   0.558145
0.127569   0.551501
0.131822   0.545078
0.136074   0.538861
0.140326   0.532839
0.144579   0.527
0.148831   0.521333
0.153083   0.51583
0.157335   0.51048
0.161588   0.505277
0.16584   0.500212
0.170092   0.495279
0.174345   0.490471
0.178597   0.485783
0.182849   0.481209
0.187102   0.476743
0.191354   0.472382
0.195606   0.46812
0.199859   0.463953
0.204111   0.459878
0.208363   0.455891
0.212616   0.451987
0.216868   0.448165
0.22112   0.44442
0.225372   0.440751
0.229625   0.437153
0.233877   0.433626
0.238129   0.430165
0.242382   0.426769
0.246634   0.423436
0.250886   0.420163
0.255139   0.416949
0.259391   0.413791
0.263643   0.410688
0.267896   0.407639
0.272148   0.40464
0.2764   0.401692
0.280652   0.398792
0.284905   0.395939
0.289157   0.393131
0.293409   0.390368
0.297662   0.387648
0.301914   0.384969
0.306166   0.382332
0.310419   0.379734
0.314671   0.377174
0.318923   0.374652
0.323176   0.372166
0.327428   0.369717
0.33168   0.367301
0.335932   0.36492
0.340185   0.362571
0.344437   0.360255
0.348689   0.35797
0.352942   0.355716
0.357194   0.353492
0.361446   0.351297
0.365699   0.34913
0.369951   0.346992
0.374203   0.34488
0.378456   0.342796
0.382708   0.340737
0.38696   0.338704
0.391213   0.336696
0.395465   0.334713
0.399717   0.332753
0.403969   0.330817
0.408222   0.328904
0.412474   0.327013
0.416726   0.325144
0.420979   0.323297
0.425231   0.321471
0.429483   0.319666
0.433736   0.317881
0.437988   0.316116
0.44224   0.314371
0.446493   0.312645
0.450745   0.310937
0.454997   0.309248
0.459249   0.307578
0.463502   0.305925
0.467754   0.304289
0.472006   0.302671
0.476259   0.301069
0.480511   0.299485
0.484763   0.297916
0.489016   0.296364
0.493268   0.294827
0.49752   0.293305
0.501773   0.291799
0.506025   0.290308
0.510277   0.288832
0.51453   0.28737
0.518782   0.285922
0.523034   0.284488
0.527286   0.283068
0.531539   0.281661
0.535791   0.280268
0.540043   0.278888
0.544296   0.277521
0.548548   0.276167
0.5528   0.274825
0.557053   0.273495
0.561305   0.272178
0.565557   0.270872
0.56981   0.269578
0.574062   0.268296
0.578314   0.267026
0.582566   0.265766
0.586819   0.264518
0.591071   0.263281
0.595323   0.262054
0.599576   0.260838
0.603828   0.259632
0.60808   0.258437
0.612333   0.257252
0.616585   0.256077
0.620837   0.254912
0.62509   0.253757
0.629342   0.252612
0.633594   0.251476
0.637847   0.250349
0.642099   0.249231
0.646351   0.248123
0.650603   0.247024
0.654856   0.245933
0.659108   0.244852
0.66336   0.243779
0.667613   0.242714
0.671865   0.241658
0.676117   0.240611
0.68037   0.239571
0.684622   0.23854
0.688874   0.237517
0.693127   0.236502
0.697379   0.235494
0.701631   0.234494
0.705883   0.233502
0.710136   0.232518
0.714388   0.23154
0.71864   0.230571
0.722893   0.229608
0.727145   0.228653
0.731397   0.227705
0.73565   0.226763
0.739902   0.225829
0.744154   0.224902
0.748407   0.223981
0.752659   0.223067
0.756911   0.22216
0.761164   0.221259
0.765416   0.220365
0.769668   0.219477
0.77392   0.218595
0.778173   0.21772
0.782425   0.216851
0.786677   0.215988
0.79093   0.215131
0.795182   0.21428
0.799434   0.213435
0.803687   0.212596
0.807939   0.211762
0.812191   0.210934
0.816444   0.210112
0.820696   0.209296
0.824948   0.208485
0.8292   0.20768
0.833453   0.20688
0.837705   0.206085
0.841957   0.205296
0.84621   0.204512
0.850462   0.203733
0.854714   0.202959
0.858967   0.202191
0.863219   0.201427
0.867471   0.200669
0.871724   0.199915
0.875976   0.199166
0.880228   0.198422
0.884481   0.197683
0.888733   0.196949
0.892985   0.19622
0.897237   0.195495
0.90149   0.194774
0.905742   0.194059
0.909994   0.193347
0.914247   0.192641
0.918499   0.191938
0.922751   0.19124
0.927004   0.190547
0.931256   0.189857
0.935508   0.189172
0.939761   0.188492
0.944013   0.187815
0.948265   0.187143
0.952517   0.186474
0.95677   0.18581
0.961022   0.18515
0.965274   0.184494
0.969527   0.183841
0.973779   0.183193
0.978031   0.182549
0.982284   0.181908
0.986536   0.181271
0.990788   0.180638
0.995041   0.180009
0.999293   0.179383
1.00355   0.178762
1.0078   0.178143
1.01205   0.177529
1.0163   0.176918
1.02055   0.17631
1.02481   0.175706
1.02906   0.175106
1.03331   0.174509
