0.00425231   2.07077   2.76103   1.47055
0.00850462   2.23079   2.97439   1.58419
0.0127569   2.35564   3.14085   1.67284
0.0170092   2.45928   3.27905   1.74645
0.0212616   2.54864   3.39819   1.8099
0.0255139   2.62764   3.50352   1.866
0.0297662   2.69873   3.59831   1.91649
0.0340185   2.76357   3.68476   1.96253
0.0382708   2.82329   3.76439   2.00495
0.0425231   2.87875   3.83834   2.04433
0.0467754   2.93059   3.90745   2.08114
0.0510277   2.9793   3.9724   2.11574
0.05528   3.02528   4.03371   2.14839
0.0595323   3.06885   4.0918   2.17933
0.0637847   3.11027   4.14702   2.20874
0.068037   3.14976   4.19967   2.23678
0.0722893   3.18749   4.24999   2.26358
0.0765416   3.22364   4.29819   2.28925
0.0807939   3.25834   4.34445   2.31389
0.0850462   3.2917   4.38893   2.33758
0.0892985   3.32382   4.43176   2.3604
0.0935508   3.3548   4.47307   2.3824
0.0978031   3.38472   4.51296   2.40364
0.102055   3.41364   4.55152   2.42418
0.106308   3.44163   4.58884   2.44406
0.11056   3.46875   4.625   2.46332
0.114812   3.49505   4.66007   2.48199
0.119065   3.52058   4.6941   2.50012
0.123317   3.54537   4.72716   2.51773
0.127569   3.56948   4.7593   2.53485
0.131822   3.59292   4.79056   2.5515
0.136074   3.61574   4.82099   2.5677
0.140326   3.63797   4.85063   2.58349
0.144579   3.65964   4.87951   2.59887
0.148831   3.68076   4.90768   2.61387
0.153083   3.70136   4.93515   2.62851
0.157335   3.72148   4.96197   2.64279
0.161588   3.74112   4.98816   2.65673
0.16584   3.7603   5.01374   2.67036
0.170092   3.77905   5.03874   2.68367
0.174345   3.79738   5.06318   2.69669
0.178597   3.81531   5.08708   2.70942
0.182849   3.83285   5.11047   2.72188
0.187102   3.85002   5.13336   2.73407
0.191354   3.86683   5.15577   2.74601
0.195606   3.88328   5.17771   2.75769
0.199859   3.89941   5.19921   2.76914
0.204111   3.9152   5.22027   2.78036
0.208363   3.93068   5.24091   2.79136
0.212616   3.94586   5.26115   2.80213
0.216868   3.96075   5.28099   2.8127
0.22112   3.97534   5.30046   2.82307
0.225372   3.98966   5.31955   2.83324
0.229625   4.00372   5.33829   2.84322
0.233877   4.01751   5.35668   2.85301
0.238129   4.03105   5.37473   2.86263
0.242382   4.04434   5.39245   2.87207
0.246634   4.05739   5.40985   2.88133
0.250886   4.07021   5.42694   2.89044
0.255139   4.0828   5.44373   2.89938
0.259391   4.09517   5.46023   2.90817
0.263643   4.10733   5.47644   2.9168
0.267896   4.11928   5.49237   2.92528
0.272148   4.13102   5.50803   2.93362
0.2764   4.14256   5.52342   2.94182
0.280652   4.15391   5.53855   2.94988
0.284905   4.16508   5.55343   2.95781
0.289157   4.17605   5.56807   2.9656
0.293409   4.18685   5.58246   2.97327
0.297662   4.19747   5.59662   2.98081
0.301914   4.20791   5.61055   2.98823
0.306166   4.21819   5.62425   2.99553
0.310419   4.2283   5.63774   3.00271
0.314671   4.23826   5.65101   3.00978
0.318923   4.24805   5.66407   3.01673
0.323176   4.25769   5.67693   3.02358
0.327428   4.26718   5.68958   3.03032
0.33168   4.27653   5.70204   3.03695
0.335932   4.28573   5.7143   3.04349
0.340185   4.29478   5.72638   3.04992
0.344437   4.3037   5.73827   3.05625
0.348689   4.31248   5.74998   3.06249
0.352942   4.32113   5.76151   3.06863
0.357194   4.32965   5.77286   3.07468
0.361446   4.33804   5.78405   3.08064
0.365699   4.3463   5.79507   3.0865
0.369951   4.35444   5.80592   3.09229
0.374203   4.36246   5.81662   3.09798
0.378456   4.37036   5.82715   3.10359
0.382708   4.37815   5.83753   3.10912
0.38696   4.38582   5.84776   3.11457
0.391213   4.39338   5.85784   3.11994
0.395465   4.40083   5.86777   3.12523
0.399717   4.40817   5.87756   3.13044
0.403969   4.4154   5.8872   3.13557
0.408222   4.42253   5.89671   3.14064
0.412474   4.42956   5.90608   3.14563
0.416726   4.43648   5.91531   3.15054
0.420979   4.44331   5.92441   3.15539
0.425231   4.45004   5.93338   3.16017
0.429483   4.45667   5.94223   3.16488
0.433736   4.46321   5.95094   3.16952
0.437988   4.46965   5.95954   3.1741
0.44224   4.47601   5.96801   3.17861
0.446493   4.48227   5.97636   3.18306
0.450745   4.48845   5.9846   3.18745
0.454997   4.49454   5.99271   3.19177
0.459249   4.50054   6.00072   3.19603
0.463502   4.50646   6.00861   3.20024
0.467754   4.51229   6.01639   3.20438
0.472006   4.51805   6.02406   3.20847
0.476259   4.52372   6.03163   3.2125
0.480511   4.52932   6.03909   3.21647
0.484763   4.53483   6.04644   3.22039
0.489016   4.54027   6.05369   3.22425
0.493268   4.54563   6.06085   3.22806
0.49752   4.55092   6.0679   3.23181
0.501773   4.55614   6.07485   3.23552
0.506025   4.56128   6.08171   3.23917
0.510277   4.56635   6.08847   3.24277
0.51453   4.57135   6.09514   3.24632
0.518782   4.57628   6.10171   3.24983
0.523034   4.58115   6.1082   3.25328
0.527286   4.58594   6.11459   3.25668
0.531539   4.59067   6.1209   3.26004
0.535791   4.59533   6.12711   3.26335
0.540043   4.59993   6.13324   3.26662
0.544296   4.60447   6.13929   3.26984
0.548548   4.60894   6.14525   3.27301
0.5528   4.61335   6.15113   3.27615
0.557053   4.61769   6.15693   3.27923
0.561305   4.62198   6.16264   3.28228
0.565557   4.62621   6.16828   3.28528
0.56981   4.63038   6.17384   3.28824
0.574062   4.63449   6.17932   3.29116
0.578314   4.63854   6.18472   3.29404
0.582566   4.64254   6.19005   3.29687
0.586819   4.64648   6.1953   3.29967
0.591071   4.65036   6.20048   3.30243
0.595323   4.65419   6.20559   3.30515
0.599576   4.65797   6.21062   3.30783
0.603828   4.66169   6.21559   3.31048
0.60808   4.66536   6.22048   3.31308
0.612333   4.66898   6.22531   3.31565
0.616585   4.67255   6.23006   3.31818
0.620837   4.67606   6.23475   3.32068
0.62509   4.67953   6.23937   3.32314
0.629342   4.68295   6.24393   3.32557
0.633594   4.68631   6.24842   3.32796
0.637847   4.68963   6.25284   3.33032
0.642099   4.69291   6.25721   3.33264
0.646351   4.69613   6.26151   3.33493
0.650603   4.69931   6.26574   3.33719
0.654856   4.70244   6.26992   3.33941
0.659108   4.70553   6.27404   3.34161
0.66336   4.70857   6.27809   3.34377
0.667613   4.71157   6.28209   3.34589
0.671865   4.71452   6.28602   3.34799
0.676117   4.71743   6.2899   3.35006
0.68037   4.72029   6.29373   3.35209
0.684622   4.72312   6.29749   3.3541
0.688874   4.7259   6.3012   3.35607
0.693127   4.72864   6.30485   3.35802
0.697379   4.73134   6.30845   3.35994
0.701631   4.734   6.312   3.36183
0.705883   4.73662   6.31549   3.36368
0.710136   4.7392   6.31893   3.36552
0.714388   4.74174   6.32231   3.36732
0.71864   4.74424   6.32565   3.3691
0.722893   4.7467   6.32893   3.37084
0.727145   4.74912   6.33216   3.37256
0.731397   4.75151   6.33534   3.37426
0.73565   4.75386   6.33848   3.37593
0.739902   4.75617   6.34156   3.37757
0.744154   4.75844   6.34459   3.37918
0.748407   4.76068   6.34758   3.38078
0.752659   4.76289   6.35052   3.38234
0.756911   4.76505   6.35341   3.38388
0.761164   4.76719   6.35625   3.38539
0.765416   4.76929   6.35905   3.38688
0.769668   4.77135   6.3618   3.38835
0.77392   4.77338   6.36451   3.38979
0.778173   4.77538   6.36717   3.39121
0.782425   4.77734   6.36979   3.3926
0.786677   4.77927   6.37236   3.39398
0.79093   4.78117   6.37489   3.39532
0.795182   4.78303   6.37738   3.39665
0.799434   4.78487   6.37982   3.39795
0.803687   4.78667   6.38223   3.39923
0.807939   4.78844   6.38459   3.40049
0.812191   4.79018   6.38691   3.40172
